,0,1,2,3
7339,robot,0.0,0.0,1.0
7340,robotic,0.0,0.125,0.0
7341,robs,0.0,0.0,1.0
7342,rock,0.25,0.125,0.0
7343,rocket,0.0,0.0,1.0
7344,rocky,0.0,0.75,0.0
7345,rod,0.0,0.0,1.0
7346,rodney,0.0,0.0,1.0
7347,rodriguez,0.0,0.0,1.0
7348,roeg,0.0,0.0,1.0
7349,roger,0.0,0.0,1.0
7350,rogers,0.0,0.0,1.0
7351,rogue,0.0,0.5,0.0
7352,rohmer,0.0,0.0,1.0
7353,roland,0.0,0.0,1.0
7354,role,0.0,0.0,1.0
7355,roll,0.375,0.375,0.0
7356,rolled,0.125,0.0,0.0
7357,roller,0.0,0.0,1.0
7358,rollercoaster,0.0,0.0,1.0
7359,rolling,0.125,0.125,0.0
7360,roman,0.0,0.0,1.0
7361,romance,0.625,0.125,0.0
7362,romantic,0.625,0.375,0.0
7363,romanticized,0.0,0.0,1.0
7364,romeo,0.0,0.0,1.0
7365,romp,0.375,0.125,0.0
7366,romy,0.0,0.0,1.0
7367,ron,0.0,0.0,1.0
7368,ronald,0.0,0.0,1.0
7369,ronin,0.0,0.0,1.0
7370,roof,0.0,0.0,1.0
7371,rooftop,0.0,0.0,1.0
7372,rookie,0.0,0.25,0.0
7373,room,0.375,0.0,0.0
7374,roommate,0.0,0.0,1.0
7375,roos,0.0,0.0,1.0
7376,root,0.0,0.0,1.0
7377,rooted,0.5,0.0,0.0
7378,rooting,0.0,0.0,1.0
7379,rose,0.0,0.0,1.0
7380,rosemary,0.0,0.5,0.0
7381,rosenberg,0.0,0.0,1.0
7382,rosenbloom,0.0,0.0,1.0
7383,rosenthal,0.0,0.0,1.0
7384,rosewood,0.0,0.375,0.0
7385,rosie,0.0,0.0,1.0
7386,ross,0.0,0.0,1.0
7387,rossellini,0.0,0.0,1.0
7388,rosy,0.875,0.0,0.0
7389,roth,0.0,0.0,1.0
7390,rotten,0.0,0.75,0.0
7391,rough,0.25,0.875,0.0
7392,roughly,0.5,0.5,0.0
7393,round,0.375,0.25,0.0
7394,rounded,0.25,0.0,0.0
7395,rousing,0.75,0.25,0.0
7396,route,0.0,0.0,1.0
7397,routine,0.25,0.0,0.0
7398,row,0.125,0.25,0.0
7399,rowlands,0.0,0.0,1.0
7400,roxanne,0.0,0.0,1.0
7401,roy,0.0,0.0,1.0
7402,royal,0.5,0.125,0.0
7403,royale,0.0,0.0,1.0
7404,rrated,0.0,0.0,1.0
7405,rubber,0.0,0.5,0.0
7406,ruby,0.0,0.0,1.0
7407,rudolph,0.0,0.0,1.0
7408,rudy,0.0,0.0,1.0
7409,rugrats,0.0,0.0,1.0
7410,ruin,0.5,0.75,0.0
7411,ruined,0.5,0.625,0.0
7412,ruiz,0.0,0.0,1.0
7413,rule,0.25,0.0,0.0
7414,rumble,0.0,0.375,0.0
7415,rumor,0.0,0.0,1.0
7416,run,0.5,0.5,0.0
7417,runaway,0.125,0.125,0.0
7418,runner,0.0,0.25,0.0
7419,running,0.25,0.0,0.0
7420,runofthemill,0.0,0.0,1.0
7421,rupert,0.0,0.0,1.0
7422,rural,0.0,0.0,1.0
7423,rus,0.0,0.0,1.0
7424,rush,0.25,0.25,0.0
7425,rushed,0.0,0.0,1.0
7426,rushing,0.0,0.0,1.0
7427,rushmore,0.0,0.0,1.0
7428,russell,0.0,0.0,1.0
7429,russia,0.0,0.0,1.0
7430,russian,0.0,0.0,1.0
7431,russo,0.0,0.0,1.0
7432,rusty,0.5,0.25,0.0
7433,rut,0.0,0.125,0.0
7434,ruth,0.125,0.75,0.0
7435,ruthless,0.125,0.875,0.0
7436,ryan,0.0,0.0,1.0
7437,ryder,0.0,0.0,1.0
7438,sabotage,0.0,0.0,1.0
7439,sabrina,0.0,0.0,1.0
7440,saccharine,0.25,0.375,0.0
7441,sacred,0.75,0.0,0.0
7442,sacrifice,0.25,0.5,0.0
7443,sacrificing,0.0,0.0,1.0
7444,sad,0.125,1.0,0.0
7445,saddled,0.0,0.25,0.0
7446,sadistic,0.5,0.25,0.0
7447,sadly,0.0,0.875,0.0
7448,sadness,0.0,0.875,0.0
7449,safe,0.625,0.375,0.0
7450,safely,0.375,0.0,0.0
7451,sag,0.125,0.0,0.0
7452,saga,0.0,0.0,1.0
7453,said,0.0,0.0,1.0
7454,saint,0.75,0.0,0.0
7455,saintly,0.625,0.0,0.0
7456,sake,0.0,0.0,1.0
7457,sale,0.125,0.0,0.0
7458,salesman,0.0,0.0,1.0
7459,sally,0.125,0.0,0.0
7460,salvage,0.5,0.0,0.0
7461,salvation,0.0,0.5,0.0
7462,sam,0.0,0.0,1.0
7463,samantha,0.0,0.0,1.0
7464,samourai,0.0,0.0,1.0
7465,sample,0.0,0.0,1.0
7466,samuel,0.0,0.0,1.0
7467,samurai,0.0,0.0,1.0
7468,san,0.0,0.0,1.0
7469,sand,0.25,0.25,0.0
7470,sander,0.0,0.0,1.0
7471,sandler,0.0,0.0,1.0
7472,sandlot,0.0,0.0,1.0
7473,sandra,0.0,0.0,1.0
7474,sandwich,0.0,0.0,1.0
7475,sane,0.75,0.0,0.0
7476,sanitized,0.375,0.0,0.0
7477,sanity,0.375,0.0,0.0
7478,sant,0.0,0.0,1.0
7479,santa,0.25,0.0,0.0
7480,sap,0.625,0.0,0.0
7481,sappy,0.0,0.375,0.0
7482,sara,0.0,0.0,1.0
7483,sarah,0.0,0.0,1.0
7484,sarajevo,0.0,0.0,1.0
7485,sarandon,0.0,0.0,1.0
7486,sarcasm,0.0,0.0,1.0
7487,sarcastic,0.0,0.625,0.0
7488,sardonic,0.25,0.75,0.0
7489,sat,0.0,0.0,1.0
7490,satan,0.125,0.375,0.0
7491,satire,0.0,0.0,1.0
7492,satirical,0.0,0.125,0.0
7493,satirize,0.0,0.25,0.0
7494,satirizing,0.0,0.0,1.0
7495,satisfaction,0.625,0.75,0.0
7496,satisfactory,0.5,0.125,0.0
7497,satisfied,0.375,0.0,0.0
7498,satisfies,0.0,0.0,1.0
7499,satisfy,0.5,0.0,0.0
7500,satisfying,0.25,0.0,0.0
7501,saturated,0.0,0.75,0.0
7502,saturday,0.0,0.0,1.0
7503,satyajit,0.0,0.0,1.0
7504,saucer,0.0,0.0,1.0
7505,saul,0.0,0.125,0.0
7506,sautet,0.0,0.0,1.0
7507,savage,0.25,0.625,0.0
7508,savannah,0.0,0.0,1.0
7509,save,0.5,0.625,0.0
7510,saved,0.5,0.75,0.0
7511,saving,0.625,0.25,0.0
7512,savor,0.375,0.25,0.0
7513,savored,0.0,0.0,1.0
7514,savoring,0.0,0.125,0.0
7515,savvy,0.125,0.0,0.0
7516,saw,0.0,0.0,1.0
7517,say,0.125,0.0,0.0
7518,saying,0.0,0.0,1.0
7519,sayles,0.0,0.0,1.0
7520,scale,0.125,0.25,0.0
7521,scam,0.0,0.125,0.0
7522,scandal,0.125,0.125,0.0
7523,scar,0.0,0.25,0.0
7524,scarcely,0.125,0.25,0.0
7525,scare,0.375,0.25,0.0
7526,scared,0.0,0.125,0.0
7527,scarlet,0.0,0.0,1.0
7528,scary,0.0,0.75,0.0
7529,scathing,0.0,0.625,0.0
7530,scattered,0.125,0.5,0.0
7531,scattershot,0.0,0.0,1.0
7532,scenario,0.0,0.0,1.0
7533,scene,0.0,0.5,0.0
7534,scenery,0.0,0.0,1.0
7535,scent,0.5,0.375,0.0
7536,schedule,0.0,0.0,1.0
7537,scheme,0.125,0.0,0.0
7538,schindler,0.0,0.0,1.0
7539,schlesinger,0.0,0.0,1.0
7540,schlock,0.0,0.875,0.0
7541,schmaltz,0.0,0.0,1.0
7542,schmaltzy,0.125,0.0,0.0
7543,schnabel,0.0,0.0,1.0
7544,schneider,0.0,0.0,1.0
7545,scholar,0.0,0.0,1.0
7546,school,0.375,0.125,0.0
7547,schrader,0.0,0.0,1.0
7548,schreiber,0.0,0.0,1.0
7549,schroeder,0.0,0.0,1.0
7550,schtick,0.25,0.0,0.0
7551,schulman,0.0,0.0,1.0
7552,schumacher,0.0,0.0,1.0
7553,schwartz,0.0,0.0,1.0
7554,schwarzenegger,0.0,0.0,1.0
7555,schwimmer,0.0,0.0,1.0
7556,science,0.125,0.0,0.0
7557,sciencefiction,0.0,0.0,1.0
7558,scientific,0.25,0.0,0.0
7559,scientist,0.0,0.0,1.0
7560,scifi,0.0,0.0,1.0
7561,scope,0.0,0.0,1.0
7562,score,0.375,0.25,0.0
7563,scored,0.0,0.0,1.0
7564,scoring,0.125,0.0,0.0
7565,scorpion,0.0,0.125,0.0
7566,scorsese,0.0,0.0,1.0
7567,scott,0.0,0.0,1.0
7568,scottish,0.0,0.0,1.0
7569,scratch,0.0,0.875,0.0
7570,scratching,0.0,0.0,1.0
7571,scream,0.25,0.375,0.0
7572,screamer,0.0,0.125,0.0
7573,screaming,0.375,0.5,0.0
7574,screen,0.375,0.375,0.0
7575,screened,0.0,0.0,1.0
7576,screening,0.0,0.0,1.0
7577,screenplay,0.0,0.0,1.0
7578,screenplaydirector,0.0,0.0,1.0
7579,screenwriter,0.0,0.0,1.0
7580,screenwriting,0.0,0.0,1.0
7581,screw,0.375,0.125,0.0
7582,screwball,0.625,0.375,0.0
7583,screwed,0.0,0.0,1.0
7584,script,0.0,0.0,1.0
7585,scripted,0.0,0.0,1.0
7586,scripting,0.0,0.0,1.0
7587,scrooge,0.0,0.125,0.0
7588,scrutiny,0.125,0.0,0.0
7589,se,0.0,0.0,1.0
7590,sea,0.0,0.125,0.0
7591,seagal,0.0,0.0,1.0
7592,seal,0.5,0.0,0.0
7593,seam,0.125,0.0,0.0
7594,seamless,0.5,0.625,0.0
7595,seamlessly,0.0,0.0,1.0
7596,sean,0.0,0.0,1.0
7597,search,0.0,0.0,1.0
7598,searching,0.375,0.0,0.0
7599,season,0.5,0.375,0.0
7600,seasoned,0.5,0.0,0.0
7601,seat,0.0,0.0,1.0
7602,seattle,0.0,0.0,1.0
7603,sebastian,0.0,0.0,1.0
7604,seberg,0.0,0.0,1.0
7605,second,0.5,0.25,0.0
7606,secondary,0.333,0.75,0.0
7607,secondly,0.0,0.0,1.0
7608,secondrate,0.0,0.0,1.0
7609,secret,0.375,0.5,0.0
7610,section,0.125,0.0,0.0
7611,security,0.5,0.25,0.0
7612,sedate,0.75,0.25,0.0
7613,seduction,0.375,0.0,0.0
7614,seductive,0.25,0.125,0.0
7615,see,0.75,0.125,0.0
7616,seeing,0.0,0.25,0.0
7617,seek,0.25,0.0,0.0
7618,seeking,0.0,0.0,1.0
7619,seem,0.5,0.125,0.0
7620,seemed,0.0,0.0,1.0
7621,seeming,0.125,0.125,0.0
7622,seemingly,0.5,0.125,0.0
7623,seems,0.0,0.0,1.0
7624,seen,0.0,0.0,1.0
7625,segal,0.0,0.0,1.0
7626,segment,0.0,0.0,1.0
7627,seldom,0.0,0.125,0.0
7628,select,0.625,0.0,0.0
7629,selection,0.0,0.0,1.0
7630,selena,0.0,0.0,1.0
7631,self,0.0,0.0,1.0
7632,selfabsorbed,0.0,0.0,1.0
7633,selfabsorption,0.0,0.0,1.0
7634,selfaware,0.0,0.0,1.0
7635,selfawareness,0.0,0.0,1.0
7636,selfconscious,0.0,0.0,1.0
7637,selfconsciously,0.0,0.0,1.0
7638,selfdeprecating,0.0,0.0,1.0
7639,selfesteem,0.0,0.0,1.0
7640,selfindulgent,0.0,0.0,1.0
7641,selfish,0.25,0.0,0.0
7642,selfparody,0.0,0.0,1.0
7643,selfrighteous,0.0,0.0,1.0
7644,sell,0.25,0.5,0.0
7645,seller,0.0,0.0,1.0
7646,selling,0.0,0.0,1.0
7647,selma,0.0,0.0,1.0
7648,semblance,0.0,0.5,0.0
7649,seminal,0.0,0.0,1.0
7650,senator,0.0,0.0,1.0
7651,send,0.25,0.0,0.0
7652,sending,0.0,0.125,0.0
7653,sends,0.0,0.0,1.0
7654,sendup,0.0,0.0,1.0
7655,senior,0.5,0.0,0.0
7656,sens,0.0,0.0,1.0
7657,sensation,0.375,0.25,0.0
7658,sensational,1.0,0.0,0.0
7659,sense,0.375,0.375,0.0
7660,senseless,0.25,0.625,0.0
7661,sensibility,0.25,0.75,0.0
7662,sensible,0.625,0.0,0.0
7663,sensitive,0.375,0.625,0.0
7664,sensitivity,0.125,0.25,0.0
7665,sensory,0.25,0.0,0.0
7666,sensual,0.125,0.375,0.0
7667,sensuality,0.375,0.0,0.0
7668,sensuous,0.375,0.125,0.0
7669,sent,0.0,0.0,1.0
7670,sentence,0.0,0.0,1.0
7671,sentiment,0.125,0.625,0.0
7672,sentimental,0.625,0.125,0.0
7673,sentimentality,0.25,0.625,0.0
7674,separate,0.0,0.5,0.0
7675,separation,0.25,0.25,0.0
7676,sepia,0.0,0.125,0.0
7677,sequel,0.0,0.0,1.0
7678,sequence,0.0,0.0,1.0
7679,serene,0.375,0.5,0.0
7680,serenity,0.625,0.5,0.0
7681,serf,0.0,0.0,1.0
7682,serial,0.0,0.0,1.0
7683,series,0.0,0.0,1.0
7684,serious,0.75,0.75,0.0
7685,seriously,0.25,0.25,0.0
7686,seriousness,0.5,0.625,0.0
7687,sermon,0.25,0.25,0.0
7688,serra,0.0,0.0,1.0
7689,serrault,0.0,0.0,1.0
7690,servant,0.0,0.375,0.0
7691,serve,0.75,0.5,0.0
7692,served,0.0,0.0,1.0
7693,service,0.0,0.125,0.0
7694,serviceable,0.75,0.0,0.0
7695,serving,0.0,0.0,1.0
7696,session,0.0,0.0,1.0
7697,set,0.5,0.375,0.0
7698,seth,0.0,0.0,1.0
7699,setting,0.0,0.0,1.0
7700,settle,0.375,0.875,0.0
7701,settled,0.5,0.25,0.0
7702,setup,0.0,0.125,0.0
7703,seven,0.0,0.0,1.0
7704,seventeen,0.0,0.0,1.0
7705,seventh,0.0,0.0,1.0
7706,several,0.25,0.5,0.0
7707,severe,0.5,0.875,0.0
7708,severely,0.0,0.75,0.0
7709,sex,0.5,0.25,0.0
7710,sexist,0.0,0.0,1.0
7711,sexrelated,0.0,0.0,1.0
7712,sexual,0.375,0.125,0.0
7713,sexuality,0.0,0.0,1.0
7714,sexually,0.375,0.0,0.0
7715,sexy,0.625,0.0,0.0
7716,seymour,0.0,0.0,1.0
7717,sgt,0.0,0.0,1.0
7718,shade,0.25,0.375,0.0
7719,shading,0.0,0.125,0.0
7720,shadow,0.25,0.375,0.0
7721,shadowlands,0.0,0.0,1.0
7722,shadowy,0.375,0.375,0.0
7723,shadyac,0.0,0.0,1.0
7724,shaft,0.0,0.125,0.0
7725,shaiman,0.0,0.0,1.0
7726,shake,0.25,0.625,0.0
7727,shakespeare,0.0,0.0,1.0
7728,shakespearean,0.0,0.0,1.0
7729,shaking,0.125,0.0,0.0
7730,shaky,0.5,0.75,0.0
7731,shall,0.0,0.0,1.0
7732,shallow,0.5,0.75,0.0
7733,shallowness,0.25,0.375,0.0
7734,shame,0.125,0.75,0.0
7735,shameless,0.125,0.625,0.0
7736,shamelessly,0.0,0.0,1.0
7737,shane,0.0,0.0,1.0
7738,shanghai,0.0,0.0,1.0
7739,shape,0.625,0.0,0.0
7740,shaped,0.125,0.0,0.0
7741,shaquille,0.0,0.0,1.0
7742,share,0.125,0.0,0.0
7743,shared,0.125,0.0,0.0
7744,sharing,0.5,0.375,0.0
7745,shark,0.125,0.625,0.0
7746,sharon,0.0,0.0,1.0
7747,sharp,0.5,0.625,0.0
7748,sharper,0.0,0.0,1.0
7749,sharply,0.5,0.0,0.0
7750,shattered,0.0,0.5,0.0
7751,shattering,0.0,0.0,1.0
7752,shaw,0.0,0.0,1.0
7753,shawn,0.0,0.0,1.0
7754,shawshank,0.0,0.0,1.0
7755,shed,0.0,0.0,1.0
7756,sheedy,0.0,0.0,1.0
7757,sheen,0.0,0.0,1.0
7758,sheep,0.375,0.0,0.0
7759,sheer,0.625,0.875,0.0
7760,sheet,0.0,0.0,1.0
7761,sheila,0.0,0.0,1.0
7762,shelf,0.0,0.0,1.0
7763,shell,0.125,0.125,0.0
7764,shelley,0.125,0.0,0.0
7765,shelly,0.0,0.0,1.0
7766,shelton,0.0,0.0,1.0
7767,sheridan,0.0,0.0,1.0
7768,sheriff,0.0,0.0,1.0
7769,sherlock,0.0,0.0,1.0
7770,sherman,0.0,0.0,1.0
7771,shield,0.0,0.375,0.0
7772,shift,0.375,0.125,0.0
7773,shifting,0.0,0.125,0.0
7774,shiloh,0.0,0.0,1.0
7775,shine,0.75,0.125,0.0
7776,shining,0.75,0.0,0.0
7777,shiny,0.5,0.0,0.0
7778,ship,0.0,0.0,1.0
7779,shirley,0.0,0.0,1.0
7780,shirt,0.0,0.0,1.0
7781,shock,0.375,0.75,0.0
7782,shocked,0.25,0.0,0.0
7783,shocking,0.375,0.5,0.0
7784,shockingly,0.0,0.0,1.0
7785,shoddy,0.125,1.0,0.0
7786,shoe,0.0,0.0,1.0
7787,shoot,0.125,0.625,0.0
7788,shooting,0.0,0.0,1.0
7789,shootout,0.0,0.0,1.0
7790,shop,0.0,0.25,0.0
7791,shopping,0.0,0.0,1.0
7792,shore,0.0,0.0,1.0
7793,short,0.375,0.75,0.0
7794,shortcoming,0.0,0.25,0.0
7795,shorter,0.0,0.0,1.0
7796,shortly,0.125,0.125,0.0
7797,shorty,0.0,0.0,1.0
7798,shot,0.25,0.5,0.0
7799,shoulder,0.0,0.125,0.0
7800,shout,0.125,0.625,0.0
7801,shouting,0.0,0.5,0.0
7802,show,0.5,0.0,0.0
7803,showcase,0.125,0.0,0.0
7804,showdown,0.0,0.5,0.0
7805,showed,0.0,0.0,1.0
7806,shower,0.0,0.25,0.0
7807,showgirl,0.0,0.0,1.0
7808,showing,0.0,0.0,1.0
7809,shown,0.0,0.0,1.0
7810,showy,0.5,0.375,0.0
7811,shred,0.125,0.25,0.0
7812,shrill,0.5,0.0,0.0
7813,shrink,0.0,0.375,0.0
7814,shrug,0.0,0.125,0.0
7815,shrunk,0.0,0.0,1.0
7816,shtick,0.25,0.0,0.0
7817,shudder,0.375,0.5,0.0
7818,shue,0.0,0.0,1.0
7819,shut,0.0,0.375,0.0
7820,shy,0.375,0.25,0.0
7821,shyamalan,0.0,0.0,1.0
7822,sibling,0.0,0.0,1.0
7823,sick,0.5,0.75,0.0
7824,sickening,0.0,0.5,0.0
7825,sickeningly,0.0,0.125,0.0
7826,sid,0.0,0.0,1.0
7827,side,0.0,0.125,0.0
7828,sidekick,0.125,0.0,0.0
7829,sidney,0.125,0.0,0.0
7830,siege,0.0,0.0,1.0
7831,siegel,0.0,0.0,1.0
7832,sight,0.125,0.0,0.0
7833,sign,0.25,0.125,0.0
7834,signal,0.125,0.0,0.0
7835,signature,0.375,0.125,0.0
7836,signed,0.0,0.0,1.0
7837,significance,0.5,0.25,0.0
7838,significant,0.375,0.0,0.0
7839,significantly,0.5,0.0,0.0
7840,sigourney,0.0,0.0,1.0
7841,silence,0.125,0.375,0.0
7842,silent,0.5,0.625,0.0
7843,silhouette,0.0,0.0,1.0
7844,silicon,0.0,0.0,1.0
7845,sillier,0.0,0.0,1.0
7846,silliness,0.5,0.25,0.0
7847,silly,0.0,0.625,0.0
7848,silver,0.375,0.125,0.0
7849,silverstone,0.0,0.0,1.0
7850,sim,0.0,0.0,1.0
7851,similar,0.5,0.25,0.0
7852,similarity,0.375,0.375,0.0
7853,similarly,0.0,0.0,1.0
7854,simon,0.0,0.0,1.0
7855,simple,0.875,0.625,0.0
7856,simpleminded,0.0,0.0,1.0
7857,simpler,0.0,0.0,1.0
7858,simplicity,0.625,0.5,0.0
7859,simplistic,0.0,0.0,1.0
7860,simply,0.75,0.375,0.0
7861,simpson,0.125,0.0,0.0
7862,simultaneously,0.0,0.0,1.0
7863,sin,0.0,0.25,0.0
7864,sinbad,0.0,0.125,0.0
7865,since,0.0,0.0,1.0
7866,sincere,0.625,0.0,0.0
7867,sincerity,0.625,0.5,0.0
7868,sing,0.125,0.0,0.0
7869,singer,0.0,0.0,1.0
7870,singing,0.0,0.0,1.0
7871,single,0.0,0.75,0.0
7872,singlehandedly,0.0,0.0,1.0
7873,singleton,0.0,0.0,1.0
7874,sings,0.0,0.0,1.0
7875,singular,0.25,0.375,0.0
7876,singularly,0.0,0.0,1.0
7877,sinise,0.0,0.0,1.0
7878,sinister,0.125,0.75,0.0
7879,sink,0.125,0.0,0.0
7880,sinking,0.125,0.5,0.0
7881,sir,0.0,0.0,1.0
7882,siren,0.0,0.0,1.0
7883,siskel,0.0,0.0,1.0
7884,sister,0.125,0.125,0.0
7885,sit,0.0,0.375,0.0
7886,sitcom,0.0,0.0,1.0
7887,site,0.0,0.0,1.0
7888,sits,0.0,0.0,1.0
7889,sitting,0.0,0.75,0.0
7890,situation,0.0,0.25,0.0
7891,six,0.0,0.0,1.0
7892,sixth,0.0,0.0,1.0
7893,sixty,0.0,0.0,1.0
7894,size,0.125,0.375,0.0
7895,sizzle,0.0,0.5,0.0
7896,skarsgard,0.0,0.0,1.0
7897,skeet,0.0,0.0,1.0
7898,skeleton,0.0,0.0,1.0
7899,skeptical,0.375,0.375,0.0
7900,sketch,0.0,0.0,1.0
7901,sketched,0.0,0.0,1.0
7902,sketchy,0.5,0.125,0.0
7903,skewed,0.0,0.0,1.0
7904,skewer,0.0,0.0,1.0
7905,skewered,0.0,0.0,1.0
7906,skewering,0.0,0.0,1.0
7907,skill,0.25,0.0,0.0
7908,skilled,0.625,0.0,0.0
7909,skillful,0.75,0.0,0.0
7910,skillfully,0.25,0.0,0.0
7911,skin,0.0,0.0,1.0
7912,skinhead,0.0,0.0,1.0
7913,skinny,0.375,0.125,0.0
7914,skip,0.0,0.5,0.0
7915,skirt,0.0,0.0,1.0
7916,skit,0.0,0.0,1.0
7917,skull,0.0,0.0,1.0
7918,sky,0.0,0.0,1.0
7919,skyscraper,0.0,0.0,1.0
7920,slack,0.375,0.625,0.0
7921,slacker,0.0,0.0,1.0
7922,slam,0.25,0.0,0.0
7923,slang,0.125,0.25,0.0
7924,slap,0.0,0.0,1.0
7925,slapstick,0.5,0.25,0.0
7926,slasher,0.25,0.0,0.0
7927,slate,0.0,0.0,1.0
7928,slater,0.0,0.0,1.0
7929,slave,0.0,0.125,0.0
7930,slavery,0.0,0.0,1.0
7931,sleaze,0.25,0.75,0.0
7932,sleazy,0.125,0.875,0.0
7933,sledgehammer,0.0,0.0,1.0
7934,sleek,0.375,0.125,0.0
7935,sleep,0.0,0.125,0.0
7936,sleeper,0.25,0.5,0.0
7937,sleepinducing,0.0,0.0,1.0
7938,sleeping,0.125,0.25,0.0
7939,sleepless,0.125,0.625,0.0
7940,sleepy,0.0,0.0,1.0
7941,sleeve,0.0,0.0,1.0
7942,sleuth,0.0,0.0,1.0
7943,slew,0.0,0.0,1.0
7944,slice,0.125,0.0,0.0
7945,slick,0.625,0.375,0.0
7946,slicker,0.625,0.0,0.0
7947,slide,0.0,0.0,1.0
7948,sliding,0.0,0.0,1.0
7949,slight,0.5,0.5,0.0
7950,slightest,0.0,0.0,1.0
7951,slightly,0.25,0.0,0.0
7952,slim,0.5,0.125,0.0
7953,slimy,0.0,0.5,0.0
7954,sling,0.0,0.0,1.0
7955,slingshot,0.0,0.0,1.0
7956,slip,0.25,0.625,0.0
7957,slipping,0.0,0.0,1.0
7958,slogan,0.0,0.0,1.0
7959,sloppy,0.5,0.625,0.0
7960,slot,0.125,0.0,0.0
7961,slow,0.0,0.5,0.0
7962,slower,0.0,0.0,1.0
7963,slowly,0.0,0.0,1.0
7964,slowmotion,0.0,0.0,1.0
7965,slowmoving,0.0,0.0,1.0
7966,slows,0.0,0.0,1.0
7967,sluggish,0.25,0.5,0.0
7968,sly,0.625,0.125,0.0
7969,smack,0.5,0.125,0.0
7970,small,0.125,0.875,0.0
7971,smaller,0.0,0.125,0.0
7972,smallest,0.0,0.0,1.0
7973,smalltown,0.0,0.0,1.0
7974,smart,0.75,0.875,0.0
7975,smarter,0.0,0.0,1.0
7976,smartly,0.5,0.0,0.0
7977,smash,0.625,0.75,0.0
7978,smell,0.25,0.875,0.0
7979,smile,0.125,0.0,0.0
7980,smiling,0.5,0.375,0.0
7981,smilla,0.0,0.0,1.0
7982,smirk,0.375,0.625,0.0
7983,smirking,0.0,0.0,1.0
7984,smith,0.125,0.0,0.0
7985,smoke,0.125,0.25,0.0
7986,smoking,0.125,0.0,0.0
7987,smolder,0.5,0.375,0.0
7988,smooth,0.625,0.375,0.0
7989,smoothly,0.125,0.0,0.0
7990,smug,0.25,0.5,0.0
7991,snack,0.0,0.0,1.0
7992,snail,0.0,0.0,1.0
7993,snake,0.0,0.375,0.0
7994,snap,0.375,0.125,0.0
7995,snapper,0.125,0.0,0.0
7996,snappy,0.375,0.5,0.0
7997,snapshot,0.0,0.0,1.0
7998,snatcher,0.125,0.0,0.0
7999,sneak,0.625,0.125,0.0
8000,sneaking,0.375,0.125,0.0
8001,sneer,0.125,0.25,0.0
8002,snicker,0.125,0.0,0.0
8003,snipe,0.25,0.125,0.0
8004,snippet,0.0,0.0,1.0
8005,snl,0.0,0.0,1.0
8006,snow,0.5,0.0,0.0
8007,snowy,0.375,0.25,0.0
8008,soap,0.0,0.0,1.0
8009,soar,0.0,0.0,1.0
8010,soaring,0.375,0.0,0.0
8011,sob,0.125,0.625,0.0
8012,sober,0.25,0.625,0.0
8013,sobering,0.125,0.375,0.0
8014,socalled,0.0,0.0,1.0
8015,soccer,0.0,0.0,1.0
8016,social,0.125,0.25,0.0
8017,socially,0.0,0.0,1.0
8018,societal,0.0,0.0,1.0
8019,society,0.0,0.0,1.0
8020,sociological,0.0,0.0,1.0
8021,sociopath,0.0,0.0,1.0
8022,sock,0.0,0.25,0.0
8023,soda,0.0,0.0,1.0
8024,soderbergh,0.0,0.0,1.0
8025,sofia,0.0,0.0,1.0
8026,sofie,0.0,0.0,1.0
8027,soft,1.0,0.75,0.0
8028,softley,0.0,0.0,1.0
8029,sold,0.375,0.0,0.0
8030,soldier,0.0,0.0,1.0
8031,sole,0.125,0.75,0.0
8032,solely,0.25,0.25,0.0
8033,solid,0.875,0.75,0.0
8034,solidly,0.25,0.0,0.0
8035,soliloquy,0.0,0.0,1.0
8036,solo,0.0,0.375,0.0
8037,solomon,0.0,0.0,1.0
8038,solondz,0.0,0.0,1.0
8039,solution,0.125,0.0,0.0
8040,solve,0.0,0.0,1.0
8041,solved,0.0,0.0,1.0
8042,somber,0.0,0.625,0.0
8043,somebody,0.0,0.0,1.0
8044,someday,0.0,0.0,1.0
8045,somehow,0.0,0.25,0.0
8046,someone,0.0,0.0,1.0
8047,someplace,0.0,0.0,1.0
8048,something,0.0,0.0,1.0
8049,sometime,0.0,0.625,0.0
8050,sometimes,0.0,0.0,1.0
8051,somewhat,0.125,0.25,0.0
8052,somewhere,0.0,0.625,0.0
8053,sommers,0.0,0.0,1.0
8054,son,0.0,0.0,1.0
8055,song,0.0,0.0,1.0
8056,sonnenfeld,0.0,0.0,1.0
8057,sonny,0.0,0.0,1.0
8058,sony,0.0,0.0,1.0
8059,soon,0.0,0.125,0.0
8060,sooner,0.125,0.0,0.0
8061,soothing,0.375,0.5,0.0
8062,sophie,0.0,0.0,1.0
8063,sophisticated,0.75,0.0,0.0
8064,sophistication,0.625,0.375,0.0
8065,sophomore,0.0,0.0,1.0
8066,sophomoric,0.0,0.0,1.0
8067,soporific,0.0,0.25,0.0
8068,sore,0.125,0.875,0.0
8069,sorely,0.0,0.25,0.0
8070,sorkin,0.0,0.0,1.0
8071,sorry,0.5,1.0,0.0
8072,sort,0.125,0.125,0.0
8073,sorvino,0.0,0.0,1.0
8074,soso,0.0,0.0,1.0
8075,soul,0.25,0.25,0.0
8076,soulful,0.125,0.5,0.0
8077,soulless,0.0,0.375,0.0
8078,sound,0.75,0.125,0.0
8079,sounded,0.0,0.0,1.0
